lat_long,casualties_id,Casualties.casualties_id,Casualties.casualties,Casualties.fatalities,Casualties.serious_injuries,Casualties.minor_injuries,Location2.lat_long,Location2.latitude,Location2.longitude
"(-36.98921445550304, 145.01354932743408)",1c1m,1c1m,1,0,0,1,"(-36.98921445550304, 145.01354932743408)",-36.98921446,145.0135493
"(-36.98921445550304, 145.01354932743408)",1c1m,1c1m,1,0,0,1,"(-36.98921445550304, 145.01354932743408)",-36.98921446,145.0135493
"(-36.98921445550304, 145.01354932743408)",2c2m,2c2m,2,0,0,2,"(-36.98921445550304, 145.01354932743408)",-36.98921446,145.0135493
"(-37.063635901786164, 144.92066567386388)",3c3m,3c3m,3,0,0,3,"(-37.063635901786164, 144.92066567386388)",-37.06363590,144.9206657
"(-37.02966585536123, 144.96309678816897)",2c2m,2c2m,2,0,0,2,"(-37.02966585536123, 144.96309678816897)",-37.02966586,144.9630968
"(-36.82077837016739, 145.2227688693923)",1c1m,1c1m,1,0,0,1,"(-36.82077837016739, 145.2227688693923)",-36.82077837,145.2227689
"(-36.82077837016739, 145.2227688693923)",1c1m,1c1m,1,0,0,1,"(-36.82077837016739, 145.2227688693923)",-36.82077837,145.2227689
"(-38.946510025170234, 142.473014509251)",2c2m,2c2m,2,0,0,2,"(-38.946510025170234, 142.473014509251)",-38.94651003,142.4730145
"(-38.946510025170234, 142.473014509251)",1c1m,1c1m,1,0,0,1,"(-38.946510025170234, 142.473014509251)",-38.94651003,142.4730145
"(-38.81546335338786, 142.64988249535932)",4c2s2m,4c2s2m,4,0,2,2,"(-38.81546335338786, 142.64988249535932)",-38.81546335,142.6498825
"(-35.80386598956785, 146.45768523372868)",1c1m,1c1m,1,0,0,1,"(-35.80386598956785, 146.45768523372868)",-35.80386599,146.4576852
"(-36.662047885789455, 145.41867953767678)",1c1m,1c1m,1,0,0,1,"(-36.662047885789455, 145.41867953767678)",-36.66204789,145.4186795
"(-37.01018646812503, 144.98740228664923)",1c1m,1c1m,1,0,0,1,"(-37.01018646812503, 144.98740228664923)",-37.01018647,144.9874023
"(-37.01018646812503, 144.98740228664923)",2c1s1m,2c1s1m,2,0,1,1,"(-37.01018646812503, 144.98740228664923)",-37.01018647,144.9874023
"(-37.01018646812503, 144.98740228664923)",1c1m,1c1m,1,0,0,1,"(-37.01018646812503, 144.98740228664923)",-37.01018647,144.9874023
"(-36.97833106764482, 145.02710976622288)",2c2m,2c2m,2,0,0,2,"(-36.97833106764482, 145.02710976622288)",-36.97833107,145.0271098
"(-36.97833106764482, 145.02710976622288)",1c1m,1c1m,1,0,0,1,"(-36.97833106764482, 145.02710976622288)",-36.97833107,145.0271098
"(-35.97980188157166, 146.24737395268787)",2c1s1m,2c1s1m,2,0,1,1,"(-35.97980188157166, 146.24737395268787)",-35.97980188,146.2473740
"(-37.00809015204293, 144.9900168606462)",1c1m,1c1m,1,0,0,1,"(-37.00809015204293, 144.9900168606462)",-37.00809015,144.9900169
"(-37.00809015204293, 144.9900168606462)",2c2m,2c2m,2,0,0,2,"(-37.00809015204293, 144.9900168606462)",-37.00809015,144.9900169
"(-36.884780576885845, 145.1434323982393)",1c1s,1c1s,1,0,1,0,"(-36.884780576885845, 145.1434323982393)",-36.88478058,145.1434324
"(-36.86146765202451, 145.17235382778844)",3c3m,3c3m,3,0,0,3,"(-36.86146765202451, 145.17235382778844)",-36.86146765,145.1723538
"(-37.01870838521395, 144.97677132553068)",1c1m,1c1m,1,0,0,1,"(-37.01870838521395, 144.97677132553068)",-37.01870839,144.9767713
"(-37.01870838521395, 144.97677132553068)",1c1s,1c1s,1,0,1,0,"(-37.01870838521395, 144.97677132553068)",-37.01870839,144.9767713
"(-36.671302254063505, 145.40729047864255)",1c1m,1c1m,1,0,0,1,"(-36.671302254063505, 145.40729047864255)",-36.67130225,145.4072905
"(-36.671302254063505, 145.40729047864255)",1c1m,1c1m,1,0,0,1,"(-36.671302254063505, 145.40729047864255)",-36.67130225,145.4072905
"(-36.90016960919764, 145.1243266876153)",1c1m,1c1m,1,0,0,1,"(-36.90016960919764, 145.1243266876153)",-36.90016961,145.1243267
"(-36.90016960919764, 145.1243266876153)",1c1m,1c1m,1,0,0,1,"(-36.90016960919764, 145.1243266876153)",-36.90016961,145.1243267
"(-35.77987581536829, 146.48625836880979)",1c1m,1c1m,1,0,0,1,"(-35.77987581536829, 146.48625836880979)",-35.77987582,146.4862584
"(-36.84614274788543, 145.19135116807442)",1c1s,1c1s,1,0,1,0,"(-36.84614274788543, 145.19135116807442)",-36.84614275,145.1913512
"(-36.948067443529844, 145.06478697658392)",1c1m,1c1m,1,0,0,1,"(-36.948067443529844, 145.06478697658392)",-36.94806744,145.0647870
"(-36.948067443529844, 145.06478697658392)",1c1m,1c1m,1,0,0,1,"(-36.948067443529844, 145.06478697658392)",-36.94806744,145.0647870
"(-37.00434920281779, 144.99468212166468)",1c1m,1c1m,1,0,0,1,"(-37.00434920281779, 144.99468212166468)",-37.00434920,144.9946821
"(-36.81256352492285, 145.232937566066)",1c1m,1c1m,1,0,0,1,"(-36.81256352492285, 145.232937566066)",-36.81256352,145.2329376
"(-37.01021705565595, 144.98736413557006)",1c1m,1c1m,1,0,0,1,"(-37.01021705565595, 144.98736413557006)",-37.01021706,144.9873641
"(-37.002329872420596, 144.99720010091406)",1c1m,1c1m,1,0,0,1,"(-37.002329872420596, 144.99720010091406)",-37.00232987,144.9972001
"(-37.51028865475338, 144.3573656355545)",1c1m,1c1m,1,0,0,1,"(-37.51028865475338, 144.3573656355545)",-37.51028865,144.3573656
"(-36.91944504175436, 145.10037969375975)",1c1m,1c1m,1,0,0,1,"(-36.91944504175436, 145.10037969375975)",-36.91944504,145.1003797
"(-37.23732857839392, 144.70281272126147)",1c1m,1c1m,1,0,0,1,"(-37.23732857839392, 144.70281272126147)",-37.23732858,144.7028127
"(-37.23732857839392, 144.70281272126147)",3c3m,3c3m,3,0,0,3,"(-37.23732857839392, 144.70281272126147)",-37.23732858,144.7028127
"(-37.23732857839392, 144.70281272126147)",1c1m,1c1m,1,0,0,1,"(-37.23732857839392, 144.70281272126147)",-37.23732858,144.7028127
"(-36.96740845859861, 145.04071322912873)",1c1m,1c1m,1,0,0,1,"(-36.96740845859861, 145.04071322912873)",-36.96740846,145.0407132
"(-36.82784074993072, 145.2140241424846)",1c1s,1c1s,1,0,1,0,"(-36.82784074993072, 145.2140241424846)",-36.82784075,145.2140241
"(-37.62620914845058, 144.20949566572546)",2c2m,2c2m,2,0,0,2,"(-37.62620914845058, 144.20949566572546)",-37.62620915,144.2094957
"(-36.900525426097225, 145.12388479944698)",1c1m,1c1m,1,0,0,1,"(-36.900525426097225, 145.12388479944698)",-36.90052543,145.1238848
"(-36.94245998524255, 145.0717631525229)",1c1m,1c1m,1,0,0,1,"(-36.94245998524255, 145.0717631525229)",-36.94245999,145.0717632
"(-37.03794841145474, 144.9527565176237)",1c1m,1c1m,1,0,0,1,"(-37.03794841145474, 144.9527565176237)",-37.03794841,144.9527565
"(-36.648064124090396, 145.43588120703777)",1c1s,1c1s,1,0,1,0,"(-36.648064124090396, 145.43588120703777)",-36.64806412,145.4358812
"(-37.0035615018155, 144.9956643596307)",1c1m,1c1m,1,0,0,1,"(-37.0035615018155, 144.9956643596307)",-37.00356150,144.9956644
"(-37.00894247757927, 144.98895384659048)",1c1m,1c1m,1,0,0,1,"(-37.00894247757927, 144.98895384659048)",-37.00894248,144.9889538
"(-36.431548594097805, 145.7010475063893)",2c1s1m,2c1s1m,2,0,1,1,"(-36.431548594097805, 145.7010475063893)",-36.43154859,145.7010475
"(-36.931300313050365, 145.0856422026795)",2c2s,2c2s,2,0,2,0,"(-36.931300313050365, 145.0856422026795)",-36.93130031,145.0856422
"(-36.79555546668357, 145.25398055200196)",2c2m,2c2m,2,0,0,2,"(-36.79555546668357, 145.25398055200196)",-36.79555547,145.2539806
"(-36.78110446034179, 145.27184892248474)",3c3m,3c3m,3,0,0,3,"(-36.78110446034179, 145.27184892248474)",-36.78110446,145.2718489
"(-36.78110446034179, 145.27184892248474)",1c1s,1c1s,1,0,1,0,"(-36.78110446034179, 145.27184892248474)",-36.78110446,145.2718489
"(-36.78110446034179, 145.27184892248474)",1c1s,1c1s,1,0,1,0,"(-36.78110446034179, 145.27184892248474)",-36.78110446,145.2718489
"(-37.062513522555136, 144.92206852092824)",2c2s,2c2s,2,0,2,0,"(-37.062513522555136, 144.92206852092824)",-37.06251352,144.9220685
"(-37.062513522555136, 144.92206852092824)",1c1s,1c1s,1,0,1,0,"(-37.062513522555136, 144.92206852092824)",-37.06251352,144.9220685
"(-36.943579744390554, 145.07037019559152)",1c1s,1c1s,1,0,1,0,"(-36.943579744390554, 145.07037019559152)",-36.94357974,145.0703702
"(-36.943579744390554, 145.07037019559152)",1c1m,1c1m,1,0,0,1,"(-36.943579744390554, 145.07037019559152)",-36.94357974,145.0703702
"(-36.943579744390554, 145.07037019559152)",1c1m,1c1m,1,0,0,1,"(-36.943579744390554, 145.07037019559152)",-36.94357974,145.0703702
"(-36.943579744390554, 145.07037019559152)",1c1m,1c1m,1,0,0,1,"(-36.943579744390554, 145.07037019559152)",-36.94357974,145.0703702
"(-36.943579744390554, 145.07037019559152)",1c1s,1c1s,1,0,1,0,"(-36.943579744390554, 145.07037019559152)",-36.94357974,145.0703702
"(-36.943579744390554, 145.07037019559152)",1c1m,1c1m,1,0,0,1,"(-36.943579744390554, 145.07037019559152)",-36.94357974,145.0703702
"(-36.943579744390554, 145.07037019559152)",1c1s,1c1s,1,0,1,0,"(-36.943579744390554, 145.07037019559152)",-36.94357974,145.0703702
"(-37.046069786271175, 144.94261418186954)",1c1m,1c1m,1,0,0,1,"(-37.046069786271175, 144.94261418186954)",-37.04606979,144.9426142
"(-37.22140379149505, 144.722849264462)",2c2m,2c2m,2,0,0,2,"(-37.22140379149505, 144.722849264462)",-37.22140379,144.7228493
"(-37.01231806944296, 144.98474348217553)",1c1m,1c1m,1,0,0,1,"(-37.01231806944296, 144.98474348217553)",-37.01231807,144.9847435
"(-37.01231806944296, 144.98474348217553)",1c1m,1c1m,1,0,0,1,"(-37.01231806944296, 144.98474348217553)",-37.01231807,144.9847435
"(-37.015248062325895, 144.9810884568507)",2c2m,2c2m,2,0,0,2,"(-37.015248062325895, 144.9810884568507)",-37.01524806,144.9810885
"(-37.00873308209062, 144.9892150063975)",1c1s,1c1s,1,0,1,0,"(-37.00873308209062, 144.9892150063975)",-37.00873308,144.9892150
"(-37.00873308209062, 144.9892150063975)",1c1m,1c1m,1,0,0,1,"(-37.00873308209062, 144.9892150063975)",-37.00873308,144.9892150
"(-37.00873308209062, 144.9892150063975)",1c1s,1c1s,1,0,1,0,"(-37.00873308209062, 144.9892150063975)",-37.00873308,144.9892150
"(-37.00873308209062, 144.9892150063975)",1c1m,1c1m,1,0,0,1,"(-37.00873308209062, 144.9892150063975)",-37.00873308,144.9892150
"(-37.02011491511213, 144.97501635692498)",1c1m,1c1m,1,0,0,1,"(-37.02011491511213, 144.97501635692498)",-37.02011492,144.9750164
"(-37.02011491511213, 144.97501635692498)",1c1m,1c1m,1,0,0,1,"(-37.02011491511213, 144.97501635692498)",-37.02011492,144.9750164
"(-36.86249324598524, 145.17108205598663)",2c2m,2c2m,2,0,0,2,"(-36.86249324598524, 145.17108205598663)",-36.86249325,145.1710821
"(-36.74310344298272, 145.31878855636288)",1c1m,1c1m,1,0,0,1,"(-36.74310344298272, 145.31878855636288)",-36.74310344,145.3187886
"(-37.01452998029534, 144.98198426880404)",1c1m,1c1m,1,0,0,1,"(-37.01452998029534, 144.98198426880404)",-37.01452998,144.9819843
"(-37.05660763634848, 144.92944918283143)",2c2m,2c2m,2,0,0,2,"(-37.05660763634848, 144.92944918283143)",-37.05660764,144.9294492
"(-37.05660763634848, 144.92944918283143)",1c1s,1c1s,1,0,1,0,"(-37.05660763634848, 144.92944918283143)",-37.05660764,144.9294492
"(-38.20584660788208, 143.45929458145258)",1c1s,1c1s,1,0,1,0,"(-38.20584660788208, 143.45929458145258)",-38.20584661,143.4592946
"(-38.20584660788208, 143.45929458145258)",1c1m,1c1m,1,0,0,1,"(-38.20584660788208, 143.45929458145258)",-38.20584661,143.4592946
"(-37.03591605921114, 144.9552941001402)",1c1m,1c1m,1,0,0,1,"(-37.03591605921114, 144.9552941001402)",-37.03591606,144.9552941
"(-37.03591605921114, 144.9552941001402)",1c1s,1c1s,1,0,1,0,"(-37.03591605921114, 144.9552941001402)",-37.03591606,144.9552941
"(-37.03591605921114, 144.9552941001402)",2c2m,2c2m,2,0,0,2,"(-37.03591605921114, 144.9552941001402)",-37.03591606,144.9552941
"(-37.00693063145376, 144.99146294865452)",3c3m,3c3m,3,0,0,3,"(-37.00693063145376, 144.99146294865452)",-37.00693063,144.9914629
"(-37.00693063145376, 144.99146294865452)",1c1s,1c1s,1,0,1,0,"(-37.00693063145376, 144.99146294865452)",-37.00693063,144.9914629
"(-37.00693063145376, 144.99146294865452)",2c1s1m,2c1s1m,2,0,1,1,"(-37.00693063145376, 144.99146294865452)",-37.00693063,144.9914629
"(-37.00693063145376, 144.99146294865452)",1c1m,1c1m,1,0,0,1,"(-37.00693063145376, 144.99146294865452)",-37.00693063,144.9914629
"(-37.00693063145376, 144.99146294865452)",1c1s,1c1s,1,0,1,0,"(-37.00693063145376, 144.99146294865452)",-37.00693063,144.9914629
"(-37.00693063145376, 144.99146294865452)",1c1m,1c1m,1,0,0,1,"(-37.00693063145376, 144.99146294865452)",-37.00693063,144.9914629
"(-36.828243864053846, 145.21352492890117)",1c1m,1c1m,1,0,0,1,"(-36.828243864053846, 145.21352492890117)",-36.82824386,145.2135249
"(-36.650177037287264, 145.4332826698949)",1c1m,1c1m,1,0,0,1,"(-36.650177037287264, 145.4332826698949)",-36.65017704,145.4332827
"(-36.912445227301966, 145.1090780645523)",1c1m,1c1m,1,0,0,1,"(-36.912445227301966, 145.1090780645523)",-36.91244523,145.1090781
"(-36.912445227301966, 145.1090780645523)",1c1m,1c1m,1,0,0,1,"(-36.912445227301966, 145.1090780645523)",-36.91244523,145.1090781
"(-37.17623139965229, 144.77961563480048)",1c1m,1c1m,1,0,0,1,"(-37.17623139965229, 144.77961563480048)",-37.17623140,144.7796156
"(-37.17623139965229, 144.77961563480048)",1c1f,1c1f,1,1,0,0,"(-37.17623139965229, 144.77961563480048)",-37.17623140,144.7796156
"(-37.19850556216677, 144.7516373891307)",1c1s,1c1s,1,0,1,0,"(-37.19850556216677, 144.7516373891307)",-37.19850556,144.7516374
"(-37.19850556216677, 144.7516373891307)",1c1f,1c1f,1,1,0,0,"(-37.19850556216677, 144.7516373891307)",-37.19850556,144.7516374
"(-35.297251994486814, 147.055884370243)",1c1m,1c1m,1,0,0,1,"(-35.297251994486814, 147.055884370243)",-35.29725199,147.0558844
"(-36.76318283357235, 145.2939947090252)",2c2m,2c2m,2,0,0,2,"(-36.76318283357235, 145.2939947090252)",-36.76318283,145.2939947
"(-36.76318283357235, 145.2939947090252)",1c1m,1c1m,1,0,0,1,"(-36.76318283357235, 145.2939947090252)",-36.76318283,145.2939947
"(-36.76318283357235, 145.2939947090252)",1c1m,1c1m,1,0,0,1,"(-36.76318283357235, 145.2939947090252)",-36.76318283,145.2939947
"(-37.547146525345305, 144.31042538438604)",7c1s6m,7c1s6m,7,0,1,6,"(-37.547146525345305, 144.31042538438604)",-37.54714653,144.3104254
"(-37.547146525345305, 144.31042538438604)",1c1m,1c1m,1,0,0,1,"(-37.547146525345305, 144.31042538438604)",-37.54714653,144.3104254
"(-38.021231764686135, 143.7002261283109)",2c2m,2c2m,2,0,0,2,"(-38.021231764686135, 143.7002261283109)",-38.02123176,143.7002261
"(-35.78006943256519, 146.48602786353743)",1c1m,1c1m,1,0,0,1,"(-35.78006943256519, 146.48602786353743)",-35.78006943,146.4860279
"(-39.31521718414474, 141.9696962872625)",1c1m,1c1m,1,0,0,1,"(-39.31521718414474, 141.9696962872625)",-39.31521718,141.9696963
"(-36.802705830268536, 145.24513556032005)",1c1m,1c1m,1,0,0,1,"(-36.802705830268536, 145.24513556032005)",-36.80270583,145.2451356
"(-36.802705830268536, 145.24513556032005)",1c1m,1c1m,1,0,0,1,"(-36.802705830268536, 145.24513556032005)",-36.80270583,145.2451356
"(-37.094320859338524, 144.882288749715)",1c1m,1c1m,1,0,0,1,"(-37.094320859338524, 144.882288749715)",-37.09432086,144.8822887
"(-36.939491414179514, 145.07545569612483)",1c1m,1c1m,1,0,0,1,"(-36.939491414179514, 145.07545569612483)",-36.93949141,145.0754557
"(-36.939491414179514, 145.07545569612483)",1c1m,1c1m,1,0,0,1,"(-36.939491414179514, 145.07545569612483)",-36.93949141,145.0754557
"(-37.09248649390584, 144.88458425915056)",1c1m,1c1m,1,0,0,1,"(-37.09248649390584, 144.88458425915056)",-37.09248649,144.8845843
"(-37.09248649390584, 144.88458425915056)",1c1s,1c1s,1,0,1,0,"(-37.09248649390584, 144.88458425915056)",-37.09248649,144.8845843
"(-37.011835510231464, 144.98534541104127)",1c1m,1c1m,1,0,0,1,"(-37.011835510231464, 144.98534541104127)",-37.01183551,144.9853454
"(-37.06659588639907, 144.91696572866329)",1c1m,1c1m,1,0,0,1,"(-37.06659588639907, 144.91696572866329)",-37.06659589,144.9169657
"(-37.06659588639907, 144.91696572866329)",1c1s,1c1s,1,0,1,0,"(-37.06659588639907, 144.91696572866329)",-37.06659589,144.9169657
"(-36.82491289836776, 145.217649737032)",2c1s1m,2c1s1m,2,0,1,1,"(-36.82491289836776, 145.217649737032)",-36.82491290,145.2176497
"(-36.82491289836776, 145.217649737032)",2c1s1m,2c1s1m,2,0,1,1,"(-36.82491289836776, 145.217649737032)",-36.82491290,145.2176497
"(-36.82491289836776, 145.217649737032)",2c2m,2c2m,2,0,0,2,"(-36.82491289836776, 145.217649737032)",-36.82491290,145.2176497
"(-36.82491289836776, 145.217649737032)",1c1m,1c1m,1,0,0,1,"(-36.82491289836776, 145.217649737032)",-36.82491290,145.2176497
"(-36.78345852816468, 145.26893885075535)",2c2m,2c2m,2,0,0,2,"(-36.78345852816468, 145.26893885075535)",-36.78345853,145.2689389
"(-36.78345852816468, 145.26893885075535)",1c1m,1c1m,1,0,0,1,"(-36.78345852816468, 145.26893885075535)",-36.78345853,145.2689389
"(-36.78345852816468, 145.26893885075535)",1c1m,1c1m,1,0,0,1,"(-36.78345852816468, 145.26893885075535)",-36.78345853,145.2689389
"(-36.7818882569078, 145.27088003169803)",2c2m,2c2m,2,0,0,2,"(-36.7818882569078, 145.27088003169803)",-36.78188826,145.2708800
"(-36.887821179132665, 145.13965835835418)",1c1m,1c1m,1,0,0,1,"(-36.887821179132665, 145.13965835835418)",-36.88782118,145.1396584
"(-36.79961715266795, 145.2489565529614)",1c1m,1c1m,1,0,0,1,"(-36.79961715266795, 145.2489565529614)",-36.79961715,145.2489566
"(-36.79961715266795, 145.2489565529614)",3c3m,3c3m,3,0,0,3,"(-36.79961715266795, 145.2489565529614)",-36.79961715,145.2489566
"(-36.79961715266795, 145.2489565529614)",1c1s,1c1s,1,0,1,0,"(-36.79961715266795, 145.2489565529614)",-36.79961715,145.2489566
"(-37.13360122038621, 144.8330934501986)",3c3m,3c3m,3,0,0,3,"(-37.13360122038621, 144.8330934501986)",-37.13360122,144.8330935
"(-37.13360122038621, 144.8330934501986)",1c1s,1c1s,1,0,1,0,"(-37.13360122038621, 144.8330934501986)",-37.13360122,144.8330935
"(-37.13360122038621, 144.8330934501986)",1c1s,1c1s,1,0,1,0,"(-37.13360122038621, 144.8330934501986)",-37.13360122,144.8330935
"(-36.95489448561286, 145.05629145376443)",2c2m,2c2m,2,0,0,2,"(-36.95489448561286, 145.05629145376443)",-36.95489449,145.0562915
"(-37.00375510752298, 144.99542294233356)",1c1m,1c1m,1,0,0,1,"(-37.00375510752298, 144.99542294233356)",-37.00375511,144.9954229
"(-37.00947682490985, 144.98828739434038)",1c1s,1c1s,1,0,1,0,"(-37.00947682490985, 144.98828739434038)",-37.00947682,144.9882874
"(-37.22885160290824, 144.71348003134585)",1c1m,1c1m,1,0,0,1,"(-37.22885160290824, 144.71348003134585)",-37.22885160,144.7134800
"(-36.87001313063637, 145.1617555826818)",1c1m,1c1m,1,0,0,1,"(-36.87001313063637, 145.1617555826818)",-36.87001313,145.1617556
"(-37.002123738390516, 144.99745712592537)",1c1m,1c1m,1,0,0,1,"(-37.002123738390516, 144.99745712592537)",-37.00212374,144.9974571
"(-37.002123738390516, 144.99745712592537)",1c1m,1c1m,1,0,0,1,"(-37.002123738390516, 144.99745712592537)",-37.00212374,144.9974571
"(-36.89167517540719, 145.13487407624146)",1c1m,1c1m,1,0,0,1,"(-36.89167517540719, 145.13487407624146)",-36.89167518,145.1348741
"(-36.89167517540719, 145.13487407624146)",2c2m,2c2m,2,0,0,2,"(-36.89167517540719, 145.13487407624146)",-36.89167518,145.1348741
"(-37.01717011222264, 144.97869056221262)",3c1s2m,3c1s2m,3,0,1,2,"(-37.01717011222264, 144.97869056221262)",-37.01717011,144.9786906
"(-37.01717011222264, 144.97869056221262)",1c1s,1c1s,1,0,1,0,"(-37.01717011222264, 144.97869056221262)",-37.01717011,144.9786906
"(-36.99887211281178, 145.0015112459014)",3c1s2m,3c1s2m,3,0,1,2,"(-36.99887211281178, 145.0015112459014)",-36.99887211,145.0015112
"(-36.99887211281178, 145.0015112459014)",1c1m,1c1m,1,0,0,1,"(-36.99887211281178, 145.0015112459014)",-36.99887211,145.0015112
"(-36.92204959697457, 145.0971425142712)",2c2s,2c2s,2,0,2,0,"(-36.92204959697457, 145.0971425142712)",-36.92204960,145.0971425
"(-35.88766184883684, 146.35768551345762)",1c1s,1c1s,1,0,1,0,"(-35.88766184883684, 146.35768551345762)",-35.88766185,146.3576855
"(-37.0194461649278, 144.97585078830474)",1c1m,1c1m,1,0,0,1,"(-37.0194461649278, 144.97585078830474)",-37.01944616,144.9758508
"(-37.15833535665635, 144.8020765621881)",1c1m,1c1m,1,0,0,1,"(-37.15833535665635, 144.8020765621881)",-37.15833536,144.8020766
"(-36.83209118775336, 145.20876003649747)",1c1s,1c1s,1,0,1,0,"(-36.83209118775336, 145.20876003649747)",-36.83209119,145.2087600
"(-36.81950742273691, 145.22434231683582)",1c1m,1c1m,1,0,0,1,"(-36.81950742273691, 145.22434231683582)",-36.81950742,145.2243423
"(-36.81950742273691, 145.22434231683582)",1c1m,1c1m,1,0,0,1,"(-36.81950742273691, 145.22434231683582)",-36.81950742,145.2243423
"(-36.81950742273691, 145.22434231683582)",1c1m,1c1m,1,0,0,1,"(-36.81950742273691, 145.22434231683582)",-36.81950742,145.2243423
"(-36.78587204518436, 145.26595501214075)",1c1s,1c1s,1,0,1,0,"(-36.78587204518436, 145.26595501214075)",-36.78587205,145.2659550
"(-36.78587204518436, 145.26595501214075)",1c1m,1c1m,1,0,0,1,"(-36.78587204518436, 145.26595501214075)",-36.78587205,145.2659550
